learner_id,archetype,event_index,question_id,concept_id,difficulty,difficulty_score,knowledge_before,fatigue_before,correct,guessed,total_response_time,reading_time,time_after_last_interaction,attempts,skip,option_changes,mouse_distance,mouse_speed,hover_time,typing_speed,backspaces,delete_frequency,pause_duration,question_number,session_duration,tab_switches
sim-00144,fatigable,16,hash_tables-item-16,hash_tables,medium,6,0.089987,1.0,False,False,71.356,26.682,6.155,2,True,4,0,0,44.674,37.72,6,4,7.893,16,1141.703,1
sim-00144,fatigable,17,concurrency_control-item-17,concurrency_control,medium,7,0.075421,1.0,False,False,78.009,27.967,6.27,1,True,4,0,0,50.043,37.72,4,2,6.683,17,1326.154,1
sim-00144,fatigable,18,graphs-item-18,graphs,hard,8,0.063606,1.0,False,True,85.046,33.772,6.502,1,True,5,0,0,51.274,37.72,6,3,6.04,18,1530.827,1
sim-00144,fatigable,19,deadlocks-item-19,deadlocks,hard,9,0.054021,1.0,False,True,85.981,28.427,6.908,1,True,4,0,0,57.554,37.72,4,4,7.576,19,1633.637,1
sim-00144,fatigable,20,graph_algorithms-item-20,graph_algorithms,hard,10,0.046246,1.0,False,False,95.522,23.53,6.953,1,True,5,0,0,71.992,37.72,5,4,8.063,20,1910.44,1
sim-00144,fatigable,21,classes_and_objects-item-21,classes_and_objects,easy,1,0.039939,1.0,False,False,56.838,19.754,6.49,1,True,4,0,0,37.084,37.72,5,3,7.726,21,1193.602,1
sim-00144,fatigable,22,trees_and_bst-item-22,trees_and_bst,easy,2,0.034823,1.0,False,True,58.029,23.146,6.379,1,True,4,0,0,34.883,37.72,6,3,7.753,22,1276.636,1
sim-00144,fatigable,23,graph_algorithms-item-23,graph_algorithms,easy,3,0.030673,1.0,True,False,57.17,14.119,6.71,1,True,4,0,0,43.051,37.72,6,4,6.322,23,1314.912,1
sim-00144,fatigable,24,design_patterns-item-24,design_patterns,medium,4,0.082579,1.0,True,False,60.862,22.885,6.171,1,True,4,0,0,37.978,37.72,2,4,7.13,24,1460.694,1
sim-00144,fatigable,25,dynamic_programming-item-25,dynamic_programming,medium,5,0.124686,1.0,False,False,70.347,27.153,7.028,2,True,4,0,0,43.195,37.72,3,4,7.51,25,1758.687,1
sim-00144,fatigable,26,divide_and_conquer-item-26,divide_and_conquer,medium,6,0.103569,1.0,False,False,74.86,22.851,6.777,1,True,4,0,0,52.009,37.72,5,5,6.83,26,1946.358,1
sim-00144,fatigable,27,complexity_analysis-item-27,complexity_analysis,medium,7,0.086439,1.0,False,False,83.19,32.276,7.529,1,True,5,0,0,50.914,37.72,5,2,8.232,27,2246.129,1
sim-00144,fatigable,28,processes_threads-item-28,processes_threads,hard,8,0.072544,1.0,False,False,87.201,23.331,6.988,1,True,5,0,0,63.869,37.72,7,5,7.129,28,2441.615,1
sim-00144,fatigable,29,arrays_and_lists-item-29,arrays_and_lists,hard,9,0.061272,1.0,False,False,93.579,35.471,6.797,2,True,4,0,0,58.108,37.72,3,4,6.685,29,2713.777,1
sim-00144,fatigable,30,transactions_acid-item-30,transactions_acid,hard,10,0.052128,1.0,False,False,102.958,26.17,6.801,1,True,4,0,0,76.788,37.72,3,3,7.017,30,3088.742,1
sim-00145,steady,1,processes_threads-item-1,processes_threads,easy,1,0.291458,0.0,True,False,19.04,7.287,0.535,1,False,1,605.986,41.861,11.753,39.45,1,0,0,1,19.04,1
sim-00145,steady,2,sql_basics-item-2,sql_basics,easy,2,0.329953,0.016988,True,False,28.092,9.972,1.985,1,False,1,862.167,74.773,18.119,39.45,3,0,0,2,56.183,0
sim-00145,steady,3,distributed_databases-item-3,distributed_databases,easy,3,0.364918,0.03552,True,False,34.487,12.501,0.869,1,False,1,810.068,84.856,21.986,39.45,2,1,0.752,3,103.462,0
sim-00145,steady,4,network_fundamentals-item-4,network_fundamentals,medium,4,0.396679,0.055597,False,False,30.799,9.981,1.26,2,False,2,721.012,55.323,20.818,39.45,4,2,0.088,4,123.195,0
sim-00145,steady,5,sql_basics-item-5,sql_basics,medium,5,0.364617,0.077218,True,False,37.205,11.702,0.819,1,False,1,1262.723,13.911,25.502,39.45,3,0,1.418,5,186.025,1
sim-00145,steady,6,hash_tables-item-6,hash_tables,medium,6,0.396405,0.100383,False,False,45.29,16.053,0.793,1,False,1,2270.316,93.48,29.236,39.45,3,2,1.285,6,271.738,0
sim-00145,steady,7,distributed_databases-item-7,distributed_databases,medium,7,0.364369,0.125093,False,False,61.822,23.317,2.032,2,False,2,1649.671,58.761,38.505,39.45,2,3,1.665,7,432.751,0
sim-00145,steady,8,advanced_algorithms-item-8,advanced_algorithms,hard,8,0.33527,0.151347,False,False,54.179,17.423,0.876,1,False,1,1211.328,72.182,36.756,39.45,2,0,1.792,8,433.43,1
sim-00145,steady,9,sorting_searching-item-9,sorting_searching,hard,9,0.308838,0.179145,False,False,68.45,18.013,2.309,1,False,1,2288.657,45.728,50.437,39.45,1,1,2.11,9,616.047,0
sim-00145,steady,10,arrays_and_lists-item-10,arrays_and_lists,hard,10,0.284829,0.208488,False,False,77.756,29.852,1.118,1,False,2,2682.615,50.413,47.904,39.45,3,1,2.457,10,777.562,1
sim-00145,steady,11,graphs-item-11,graphs,easy,1,0.263021,0.239375,True,False,25.183,9.152,1.197,1,False,1,429.394,38.028,16.031,39.45,1,1,2.178,11,277.017,0
sim-00145,steady,12,transactions_acid-item-12,transactions_acid,easy,2,0.304123,0.256362,True,False,33.042,11.72,2.007,1,False,2,339.201,11.978,21.322,39.45,3,0,1.563,12,396.498,0
sim-00145,steady,13,memory_management-item-13,memory_management,easy,3,0.341456,0.274895,True,False,32.984,11.691,2.296,1,False,1,948.754,50.536,21.293,39.45,1,0,2.329,13,428.795,0
sim-00145,steady,14,inheritance_polymorphism-item-14,inheritance_polymorphism,medium,4,0.375367,0.294971,True,False,44.319,13.221,2.278,1,False,2,872.369,21.452,31.098,39.45,2,2,2.404,14,620.47,1
sim-00145,steady,15,ip_addressing-item-15,ip_addressing,medium,5,0.40617,0.316592,False,False,47.886,15.081,2.273,1,False,2,629.788,24.502,32.805,39.45,1,1,3.212,15,718.284,1
sim-00145,steady,16,solid_principles-item-16,solid_principles,medium,6,0.373238,0.339758,True,False,57.839,17.457,2.5,1,False,2,1327.738,12.387,40.382,39.45,4,0,3.79,16,925.426,1
sim-00145,steady,17,distributed_databases-item-17,distributed_databases,medium,7,0.404236,0.364467,False,False,55.441,16.789,2.018,1,False,2,786.45,21.628,38.653,39.45,3,1,2.668,17,942.501,0
sim-00145,steady,18,application_protocols-item-18,application_protocols,hard,8,0.371482,0.390721,False,False,58.9,21.035,2.815,1,False,2,373.188,7.498,37.865,39.45,3,1,3.518,18,1060.2,1
sim-00145,steady,19,concurrency_control-item-19,concurrency_control,hard,9,0.34173,0.418519,False,False,75.159,21.298,2.671,1,False,2,1212.564,10.793,53.862,39.45,3,2,3.435,19,1428.028,1
sim-00145,steady,20,concurrency_control-item-20,concurrency_control,hard,10,0.314706,0.447862,False,False,79.561,30.167,2.93,1,False,2,1364.011,25.573,49.393,39.45,2,1,4.556,20,1591.212,0
sim-00145,steady,21,ip_addressing-item-21,ip_addressing,easy,1,0.29016,0.478749,True,False,33.187,9.088,2.86,1,False,3,687.714,20.926,24.099,39.45,4,3,4.202,21,696.929,1
sim-00145,steady,22,processes_threads-item-22,processes_threads,easy,2,0.328773,0.495737,True,False,36.497,8.952,3.793,1,True,2,204.206,17.139,27.545,39.45,3,1,4.353,22,802.933,1
sim-00145,steady,23,distributed_databases-item-23,distributed_databases,easy,3,0.363847,0.514269,False,False,41.763,14.443,3.651,1,False,2,292.139,10.629,27.32,39.45,3,1,4.46,23,960.557,1
sim-00145,steady,24,deadlocks-item-24,deadlocks,medium,4,0.334796,0.534346,False,False,48.139,17.553,3.934,1,False,3,669.081,29.291,30.586,39.45,2,5,4.249,24,1155.342,0
sim-00145,steady,25,network_security-item-25,network_security,medium,5,0.308407,0.555967,True,False,53.58,13.012,4.354,1,False,3,594.46,11.543,40.568,39.45,4,2,4.424,25,1339.512,1
sim-00145,steady,26,stacks_and_queues-item-26,stacks_and_queues,medium,6,0.345348,0.579132,False,False,64.328,23.51,4.076,2,False,2,835.701,27.338,40.818,39.45,3,1,4.897,26,1672.537,1
sim-00145,steady,27,sorting_searching-item-27,sorting_searching,medium,7,0.317992,0.603842,False,False,69.839,18.298,4.398,1,False,2,882.261,15.348,51.541,39.45,1,1,4.357,27,1885.65,1
sim-00145,steady,28,sorting_searching-item-28,sorting_searching,hard,8,0.293144,0.630096,False,False,66.453,17.002,4.093,1,True,2,184.288,12.674,49.451,39.45,3,3,5.411,28,1860.676,1
sim-00145,steady,29,sorting_searching-item-29,sorting_searching,hard,9,0.270574,0.657894,False,False,73.455,20.684,4.596,2,True,3,38.706,0.938,52.772,39.45,3,1,4.83,29,2130.209,1
sim-00145,steady,30,solid_principles-item-30,solid_principles,hard,10,0.250073,0.687237,False,False,78.851,30.625,3.499,1,True,3,442.591,3.713,48.226,39.45,2,2,6.108,30,2365.525,1
sim-00146,rapid,1,processes_threads-item-1,processes_threads,easy,1,0.440741,0.0,True,False,22.399,8.366,0.707,1,False,1,948.762,76.089,14.033,44.781,2,0,0.808,1,22.399,1
sim-00146,rapid,2,ip_addressing-item-2,ip_addressing,easy,2,0.533143,0.017016,True,False,29.819,10.004,0.865,1,False,1,1623.833,91.431,19.815,44.781,2,1,1.462,2,59.637,0
sim-00146,rapid,3,trees_and_bst-item-3,trees_and_bst,easy,3,0.617371,0.03558,True,False,29.223,10.677,1.836,1,False,1,938.587,49.055,18.546,44.781,1,2,1.359,3,87.669,0
sim-00146,rapid,4,heaps-item-4,heaps,medium,4,0.694147,0.05569,False,False,40.733,9.858,0.627,1,False,1,1440.169,28.914,30.875,44.781,1,0,1.625,4,162.933,0
sim-00146,rapid,5,distributed_databases-item-5,distributed_databases,medium,5,0.653589,0.077347,False,False,41.592,11.116,1.065,1,False,1,1596.589,60.03,30.476,44.781,1,0,0.926,5,207.959,0
sim-00146,rapid,6,synchronization-item-6,synchronization,medium,6,0.616619,0.100551,False,False,50.094,12.526,1.146,2,False,1,1639.734,79.564,37.568,44.781,2,0,1.906,6,300.563,0
sim-00146,rapid,7,greedy_algorithms-item-7,greedy_algorithms,medium,7,0.582919,0.125303,False,False,53.144,19.888,1.761,2,False,2,1809.62,43.211,33.256,44.781,3,2,1.696,7,372.006,1
sim-00146,rapid,8,graphs-item-8,graphs,hard,8,0.5522,0.151601,False,True,53.795,16.131,1.662,1,False,1,1691.89,63.004,37.664,44.781,1,0,1.278,8,430.364,0
sim-00146,rapid,9,divide_and_conquer-item-9,divide_and_conquer,hard,9,0.524199,0.179446,False,False,65.183,17.806,0.869,2,False,2,2589.2,66.912,47.377,44.781,1,0,0.989,9,586.649,0
sim-00146,rapid,10,arrays_and_lists-item-10,arrays_and_lists,hard,10,0.498675,0.208838,False,False,62.671,22.868,2.102,1,False,1,2416.91,26.339,39.803,44.781,2,2,1.836,10,626.706,0
sim-00146,rapid,11,deadlocks-item-11,deadlocks,easy,1,0.475408,0.239777,True,False,21.891,6.459,1.25,1,False,2,658.025,13.341,15.432,44.781,3,0,2.393,11,240.801,1
sim-00146,rapid,12,memory_management-item-12,memory_management,easy,2,0.564743,0.256793,True,False,28.81,7.373,2.304,1,False,2,916.518,60.167,21.437,44.781,3,0,2.004,12,345.724,1
sim-00146,rapid,13,design_patterns-item-13,design_patterns,easy,3,0.646176,0.275356,False,True,42.563,14.336,2.037,1,False,2,801.259,30.493,28.227,44.781,2,2,1.402,13,553.319,1
sim-00146,rapid,14,concurrency_control-item-14,concurrency_control,medium,4,0.609861,0.295467,True,False,40.993,13.432,2.616,1,False,2,661.718,17.84,27.561,44.781,2,1,2.341,14,573.9,1
sim-00146,rapid,15,transactions_acid-item-15,transactions_acid,medium,5,0.687302,0.317124,True,False,48.917,12.343,2.227,1,False,1,701.873,26.271,36.574,44.781,1,3,3.302,15,733.753,1
sim-00146,rapid,16,arrays_and_lists-item-16,arrays_and_lists,medium,6,0.757892,0.340328,False,False,45.527,11.27,3.72,1,False,2,284.094,17.943,34.257,44.781,3,1,2.826,16,728.439,1
sim-00146,rapid,17,solid_principles-item-17,solid_principles,medium,7,0.711695,0.365079,False,False,56.794,14.08,2.756,2,False,2,1225.129,23.25,42.714,44.781,3,2,3.419,17,965.503,0
sim-00146,rapid,18,scheduling-item-18,scheduling,hard,8,0.669585,0.391377,False,False,66.386,16.497,3.022,1,False,2,941.066,27.91,49.889,44.781,4,0,3.064,18,1194.948,1
sim-00146,rapid,19,routing-item-19,routing,hard,9,0.631199,0.419222,True,False,65.626,17.923,2.92,1,False,2,1617.871,18.645,47.703,44.781,3,2,2.953,19,1246.893,1
sim-00146,rapid,20,routing-item-20,routing,hard,10,0.706753,0.448614,True,False,81.437,20.65,2.916,1,False,2,1142.896,25.823,60.787,44.781,2,3,4.023,20,1628.749,1
sim-00146,rapid,21,ip_addressing-item-21,ip_addressing,easy,1,0.775622,0.479553,True,False,26.702,8.241,4.044,1,False,2,365.766,17.347,18.461,44.781,2,2,3.696,21,560.752,1
sim-00146,rapid,22,solid_principles-item-22,solid_principles,easy,2,0.8384,0.49657,True,False,32.342,9.211,3.742,1,False,2,470.477,15.113,23.13,44.781,1,2,4.589,22,711.524,0
sim-00146,rapid,23,distributed_databases-item-23,distributed_databases,easy,3,0.895623,0.515133,True,False,41.99,16.694,4.11,1,False,2,460.514,8.714,25.296,44.781,2,2,4.559,23,965.765,1
sim-00146,rapid,24,application_protocols-item-24,application_protocols,medium,4,0.947785,0.535243,True,False,39.212,10.351,4.283,1,True,2,318.763,7.127,28.861,44.781,2,0,4.2,24,941.098,0
sim-00146,rapid,25,graph_algorithms-item-25,graph_algorithms,medium,5,0.995333,0.5569,False,True,52.677,17.377,3.772,2,False,2,626.83,26.539,35.3,44.781,1,1,4.559,25,1316.915,1
sim-00146,rapid,26,concurrency_control-item-26,concurrency_control,medium,6,0.928131,0.580105,False,False,58.334,22.732,4.632,1,True,2,53.789,0.956,35.602,44.781,2,3,4.802,26,1516.671,1
sim-00146,rapid,27,transactions_acid-item-27,transactions_acid,medium,7,0.866874,0.604856,False,False,58.578,15.072,4.241,1,False,3,1121.329,10.329,43.506,44.781,2,2,4.531,27,1581.6,0
sim-00146,rapid,28,graphs-item-28,graphs,hard,8,0.811036,0.631154,False,False,66.065,25.915,3.47,1,True,3,239.505,2.552,40.15,44.781,3,1,5.042,28,1849.816,1
sim-00146,rapid,29,processes_threads-item-29,processes_threads,hard,9,0.760137,0.658999,False,False,71.94,17.55,4.239,1,False,3,594.168,7.919,54.39,44.781,4,2,5.415,29,2086.263,1
sim-00146,rapid,30,greedy_algorithms-item-30,greedy_algorithms,hard,10,0.713742,0.688391,False,False,87.914,22.349,4.625,2,True,3,0,0,65.565,44.781,3,2,5.254,30,2637.428,1
sim-00147,careful,1,hash_tables-item-1,hash_tables,easy,1,0.440278,0.0,True,False,20.809,7.762,1.06,1,False,2,484.533,29.61,13.047,26.211,3,2,1.054,1,20.809,0
sim-00147,careful,2,arrays_and_lists-item-2,arrays_and_lists,easy,2,0.45116,0.033151,True,False,26.168,9.599,0,1,False,2,669.094,51.703,16.57,26.211,5,2,1.552,2,52.337,1
sim-00147,careful,3,graph_algorithms-item-3,graph_algorithms,easy,3,0.461146,0.069315,True,False,31.552,12.254,0.828,1,False,2,1095.705,52.257,19.298,26.211,1,2,0.564,3,94.656,1
sim-00147,careful,4,greedy_algorithms-item-4,greedy_algorithms,medium,4,0.470309,0.108493,False,False,43.977,10.604,1.591,2,False,1,1200.224,19.805,33.373,26.211,1,0,1.582,4,175.908,1
sim-00147,careful,5,application_protocols-item-5,application_protocols,medium,5,0.431343,0.150685,True,False,43.715,15.938,1.471,1,False,2,957.95,13.852,27.777,26.211,4,2,1.569,5,218.576,0
sim-00147,careful,6,processes_threads-item-6,processes_threads,medium,6,0.442962,0.19589,True,False,47.993,18.688,2.317,1,False,2,884.432,39.493,29.306,26.211,1,0,1.778,6,287.961,0
sim-00147,careful,7,dynamic_programming-item-7,dynamic_programming,medium,7,0.453623,0.244109,True,False,45.737,16.072,2.033,1,False,3,1115.528,29.576,29.664,26.211,3,2,1.795,7,320.157,0
sim-00147,careful,8,routing-item-8,routing,hard,8,0.463406,0.295342,False,False,59.931,21.998,2.462,1,False,3,1089.648,13.244,37.933,26.211,3,2,1.597,8,479.446,1
sim-00147,careful,9,trees_and_bst-item-9,trees_and_bst,hard,9,0.425009,0.349589,False,False,69.318,27.18,2.859,2,False,2,1439.988,43.732,42.137,26.211,2,1,3.103,9,623.859,1
sim-00147,careful,10,indexing_optimization-item-10,indexing_optimization,hard,10,0.389776,0.406849,False,False,75.78,18.259,3.165,2,True,3,137.617,5.122,57.521,26.211,4,3,2.745,10,757.802,1
sim-00147,careful,11,complexity_analysis-item-11,complexity_analysis,easy,1,0.357447,0.467123,True,False,24.558,9.613,3.268,1,False,3,286.714,19.316,14.944,26.211,3,3,2.991,11,270.135,1
sim-00147,careful,12,concurrency_control-item-12,concurrency_control,easy,2,0.375155,0.500273,True,False,37.632,14.666,2.833,1,True,3,97.003,6.827,22.966,26.211,2,4,3.981,12,451.587,1
sim-00147,careful,13,solid_principles-item-13,solid_principles,easy,3,0.391404,0.536438,False,True,46.07,15.971,3.408,1,True,3,150.816,5.999,30.099,26.211,6,1,4.072,13,598.911,1
sim-00147,careful,14,complexity_analysis-item-14,complexity_analysis,medium,4,0.358941,0.575616,False,False,55.117,20.404,3.504,1,True,3,22.852,0.58,34.713,26.211,2,2,4.973,14,771.634,1
sim-00147,careful,15,distributed_databases-item-15,distributed_databases,medium,5,0.329152,0.617807,False,True,59.157,21.16,4.338,1,True,4,171.419,12.062,37.997,26.211,3,5,4.308,15,887.353,1
sim-00147,careful,16,solid_principles-item-16,solid_principles,medium,6,0.301819,0.663013,False,False,63.053,19.638,4.254,1,True,4,93.641,1.594,43.416,26.211,4,4,4.899,16,1008.855,1
sim-00147,careful,17,transactions_acid-item-17,transactions_acid,medium,7,0.276738,0.711232,False,False,70.154,21.341,4.171,1,True,4,0,0,48.813,26.211,3,5,5.849,17,1192.621,1
sim-00147,careful,18,solid_principles-item-18,solid_principles,hard,8,0.253724,0.762465,False,False,69.997,24.938,4.886,1,True,4,0,0,45.06,26.211,5,5,5.639,18,1259.954,1
sim-00147,careful,19,deadlocks-item-19,deadlocks,hard,9,0.232606,0.816711,False,False,81.577,23.453,5.345,1,True,4,0,0,58.124,26.211,5,3,5.937,19,1549.954,1
sim-00147,careful,20,arrays_and_lists-item-20,arrays_and_lists,hard,10,0.213229,0.873972,False,False,86.994,24.553,6.971,1,True,4,0,0,62.442,26.211,4,4,5.899,20,1739.884,1
sim-00147,careful,21,concurrency_control-item-21,concurrency_control,easy,1,0.195448,0.934245,False,True,49.578,17.97,5.384,1,True,5,0,0,31.608,26.211,6,6,6.81,21,1041.138,1
sim-00147,careful,22,indexing_optimization-item-22,indexing_optimization,easy,2,0.179133,0.967396,False,False,57.227,15.468,5.961,2,True,5,0,0,41.759,26.211,6,3,8.042,22,1258.995,1
sim-00147,careful,23,arrays_and_lists-item-23,arrays_and_lists,easy,3,0.164162,1.0,False,False,60.298,17.331,6.519,1,True,5,0,0,42.967,26.211,5,5,6.906,23,1386.859,1
sim-00147,careful,24,transport_protocols-item-24,transport_protocols,medium,4,0.150425,1.0,False,False,61.753,22.707,6.128,1,True,5,0,0,39.046,26.211,6,5,8.248,24,1482.073,1
sim-00147,careful,25,inheritance_polymorphism-item-25,inheritance_polymorphism,medium,5,0.13782,1.0,False,False,75.052,21.728,6.748,1,True,5,0,0,53.324,26.211,6,4,7.901,25,1876.301,1
sim-00147,careful,26,sql_basics-item-26,sql_basics,medium,6,0.126254,1.0,False,True,73.719,26.858,6.758,1,True,4,0,0,46.861,26.211,4,4,7.339,26,1916.7,1
sim-00147,careful,27,processes_threads-item-27,processes_threads,medium,7,0.115641,1.0,False,False,76.934,19.77,6.513,1,True,5,0,0,57.164,26.211,7,5,7.421,27,2077.209,1
sim-00147,careful,28,complexity_analysis-item-28,complexity_analysis,hard,8,0.105902,1.0,False,False,79.491,20.323,6.737,1,True,4,0,0,59.169,26.211,7,3,7.431,28,2225.762,1
sim-00147,careful,29,dynamic_programming-item-29,dynamic_programming,hard,9,0.096966,1.0,False,False,88.768,35.352,7.376,1,True,5,0,0,53.416,26.211,6,4,8.114,29,2574.267,1
sim-00147,careful,30,synchronization-item-30,synchronization,hard,10,0.088767,1.0,False,False,97.503,26.82,6.236,1,True,4,0,0,70.683,26.211,3,4,7.349,30,2925.094,1
sim-00148,fatigable,1,arrays_and_lists-item-1,arrays_and_lists,easy,1,0.437822,0.0,True,False,15.189,5.632,1.099,1,False,1,337.043,12.106,9.557,40.466,2,1,0.951,1,15.189,1
sim-00148,fatigable,2,network_fundamentals-item-2,network_fundamentals,easy,2,0.418475,0.073916,True,False,27.609,6.834,1.177,1,False,2,441.574,23.429,20.775,40.466,3,0,1.275,2,55.218,1
sim-00148,fatigable,3,network_security-item-3,network_security,easy,3,0.403116,0.154551,False,False,33.359,11.165,1.792,2,False,1,896.101,47.922,22.194,40.466,0,0,1.748,3,100.077,0
sim-00148,fatigable,4,greedy_algorithms-item-4,greedy_algorithms,medium,4,0.325744,0.241906,True,False,41.357,15.179,1.552,1,False,2,941.399,9.414,26.178,40.466,0,3,1.765,4,165.428,1
sim-00148,fatigable,5,transactions_acid-item-5,transactions_acid,medium,5,0.329501,0.33598,False,False,42.893,16.361,2.61,2,False,3,271.563,12.567,26.532,40.466,3,3,2.749,5,214.464,1
sim-00148,fatigable,6,sorting_searching-item-6,sorting_searching,medium,6,0.267303,0.436774,True,False,56.711,22.477,2.604,1,False,3,640.518,6.677,34.234,40.466,4,2,3.215,6,340.263,1
sim-00148,fatigable,7,hash_tables-item-7,hash_tables,medium,7,0.283108,0.544288,True,False,64.995,25.058,4.65,1,True,3,274.619,12.29,39.936,40.466,3,3,3.876,7,454.963,1
sim-00148,fatigable,8,routing-item-8,routing,hard,8,0.295654,0.658521,False,False,74.856,24.267,3.945,2,True,4,427.519,5.884,50.589,40.466,5,4,4.928,8,598.846,1
sim-00148,fatigable,9,memory_management-item-9,memory_management,hard,9,0.240434,0.779474,False,False,83.269,28.27,5.043,2,True,4,0,0,54.999,40.466,3,3,5.722,9,749.422,1
sim-00148,fatigable,10,greedy_algorithms-item-10,greedy_algorithms,hard,10,0.196597,0.907146,False,False,91.905,36.634,5.554,1,True,4,0,0,55.271,40.466,3,5,7.479,10,919.051,1
sim-00148,fatigable,11,processes_threads-item-11,processes_threads,easy,1,0.161797,1.0,False,False,48.31,18.374,6.714,2,True,5,0,0,29.937,40.466,4,5,8.497,11,531.413,1
sim-00148,fatigable,12,sql_basics-item-12,sql_basics,easy,2,0.13417,1.0,False,False,50.713,15.474,6.564,1,True,5,0,0,35.238,40.466,6,6,7.001,12,608.553,1
sim-00148,fatigable,13,hash_tables-item-13,hash_tables,easy,3,0.112239,1.0,False,True,62.518,19.643,6.683,1,True,4,0,0,42.876,40.466,5,4,7.488,13,812.737,1
sim-00148,fatigable,14,trees_and_bst-item-14,trees_and_bst,medium,4,0.094828,1.0,False,False,61.085,19.454,7.945,2,True,4,0,0,41.631,40.466,5,4,9.0,14,855.186,1
sim-00148,fatigable,15,design_patterns-item-15,design_patterns,medium,5,0.081007,1.0,False,False,66.471,20.389,6.383,1,True,4,0,0,46.082,40.466,4,3,8.226,15,997.063,1
sim-00148,fatigable,16,sorting_searching-item-16,sorting_searching,medium,6,0.070035,1.0,False,False,81.709,24.717,6.116,1,True,4,0,0,56.992,40.466,5,4,8.184,16,1307.344,1
sim-00148,fatigable,17,application_protocols-item-17,application_protocols,medium,7,0.061324,1.0,True,False,77.905,26.767,7.177,1,True,4,0,0,51.139,40.466,5,3,8.04,17,1324.391,1
sim-00148,fatigable,18,inheritance_polymorphism-item-18,inheritance_polymorphism,hard,8,0.11959,1.0,False,False,85.394,29.648,6.566,2,True,4,0,0,55.746,40.466,5,3,7.715,18,1537.098,1
sim-00148,fatigable,19,trees_and_bst-item-19,trees_and_bst,hard,9,0.100664,1.0,False,False,89.588,29.619,7.459,1,True,4,0,0,59.969,40.466,3,4,8.248,19,1702.175,1
sim-00148,fatigable,20,complexity_analysis-item-20,complexity_analysis,hard,10,0.085639,1.0,False,False,96.869,38.312,6.839,1,True,4,0,0,58.557,40.466,4,2,7.603,20,1937.382,1
sim-00148,fatigable,21,network_fundamentals-item-21,network_fundamentals,easy,1,0.073712,1.0,False,False,51.365,16.877,5.991,2,True,5,0,0,34.488,40.466,5,5,6.967,21,1078.675,1
sim-00148,fatigable,22,congestion_control_net-item-22,congestion_control_net,easy,2,0.064244,1.0,True,False,53.195,13.007,6.318,1,True,4,0,0,40.188,40.466,6,4,8.282,22,1170.292,1
sim-00148,fatigable,23,dynamic_programming-item-23,dynamic_programming,easy,3,0.121907,1.0,False,False,62.739,19.675,6.117,2,True,4,0,0,43.064,40.466,4,4,7.088,23,1442.991,1
sim-00148,fatigable,24,scheduling-item-24,scheduling,medium,4,0.102504,1.0,False,False,61.827,24.285,7.488,2,True,5,0,0,37.542,40.466,5,6,8.164,24,1483.86,1
sim-00148,fatigable,25,transactions_acid-item-25,transactions_acid,medium,5,0.0871,1.0,True,False,74.672,26.424,6.458,1,True,4,0,0,48.248,40.466,4,3,7.291,25,1866.798,1
sim-00148,fatigable,26,scheduling-item-26,scheduling,medium,6,0.140052,1.0,False,False,68.141,19.9,6.945,1,True,5,0,0,48.24,40.466,5,5,7.43,26,1771.654,1
sim-00148,fatigable,27,dynamic_programming-item-27,dynamic_programming,medium,7,0.116908,1.0,False,True,74.34,24.543,6.713,1,True,4,0,0,49.797,40.466,3,3,7.666,27,2007.179,1
sim-00148,fatigable,28,network_security-item-28,network_security,hard,8,0.098535,1.0,False,False,86.811,23.99,7.06,1,True,4,0,0,62.821,40.466,4,2,7.045,28,2430.707,1
sim-00148,fatigable,29,memory_management-item-29,memory_management,hard,9,0.083949,1.0,False,False,99.912,35.205,5.709,2,True,4,0,0,64.707,40.466,4,4,8.18,29,2897.444,1
sim-00148,fatigable,30,classes_and_objects-item-30,classes_and_objects,hard,10,0.072371,1.0,False,True,97.242,25.519,7.432,2,True,5,0,0,71.723,40.466,6,5,7.559,30,2917.267,1
sim-00149,steady,1,complexity_analysis-item-1,complexity_analysis,easy,1,0.24313,0.0,True,False,23.662,8.689,0.199,1,False,1,672.504,34.432,14.973,51.555,1,0,0,1,23.662,1
sim-00149,steady,2,application_protocols-item-2,application_protocols,easy,2,0.292173,0.02802,False,False,22.848,8.944,0.585,1,False,1,975.162,16.707,13.905,51.555,0,1,1.003,2,45.696,1
sim-00149,steady,3,routing-item-3,routing,easy,3,0.265128,0.058587,False,False,40.202,11.596,0.634,2,False,1,663.88,66.123,28.606,51.555,1,0,1.594,3,120.607,1
sim-00149,steady,4,network_security-item-4,network_security,medium,4,0.241275,0.091701,False,False,40.301,15.759,1.039,1,False,1,884.469,24.969,24.542,51.555,1,0,0.673,4,161.206,0
sim-00149,steady,5,divide_and_conquer-item-5,divide_and_conquer,medium,5,0.220236,0.127362,True,False,46.133,16.392,1.798,1,False,2,1556.565,50.637,29.741,51.555,5,1,1.715,5,230.667,1
sim-00149,steady,6,concurrency_control-item-6,concurrency_control,medium,6,0.271981,0.165571,False,False,57.198,17.374,0.691,2,False,1,1335.239,16.484,39.824,51.555,2,2,0.971,6,343.188,0
sim-00149,steady,7,transactions_acid-item-7,transactions_acid,medium,7,0.247319,0.206327,True,False,59.753,20.12,1.826,1,False,1,1452.007,30.765,39.633,51.555,1,0,1.556,7,418.272,0
